DigitalOrderItemId,DeliveryPacketId,AffectedItemQuantity,TransactionAmount,BaseCurrencyCode,ClaimCode,FXTransactionAmount,FXCurrencyCode,MonetaryComponentTypeCode,OfferTypeCode
DVET8S9HMHM003LCL18MM7LV6H47UGU04RCL84FOHAF0G7RS0CHG,AI9KAGP1HQ2OJM2ND8EGV6IVQCC5K1VC73V66TRSFP51LMP4163G,1,-16.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
DVET8S9HMHM003LCL18MM7LV6H47UGU04RCL84FOHAF0G7RS0CHG,AI9KAGP1HQ2OJM2ND8EGV6IVQCC5K1VC73V66TRSFP51LMP4163G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
DVET8S9HMHM003LCL18MM7LV6H47UGU04RCL84FOHAF0G7RS0CHG,AI9KAGP1HQ2OJM2ND8EGV6IVQCC5K1VC73V66TRSFP51LMP4163G,1,16.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
DVET8S9HMHM003LCL18MM7LV6H47UGU04RCL84FOHAF0G7RS0CHG,AI9KAGP1HQ2OJM2ND8EGV6IVQCC5K1VC73V66TRSFP51LMP4163G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
5LC8IHJLROL416URTH86GGDMQ2B0D968PLK9GL180FORSKLCV9G0,HFCQT2L7RQQBBAIFJH2EL5E9D876A61RQUMF9CLKP1HTM9EF2T70,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
5LC8IHJLROL416URTH86GGDMQ2B0D968PLK9GL180FORSKLCV9G0,HFCQT2L7RQQBBAIFJH2EL5E9D876A61RQUMF9CLKP1HTM9EF2T70,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
297RRB9TTLO5R7P3AV7V37MQH43R018AK3QF8VSA2GGT9UVJI860,LI134U054HGNM8E7RG4R7ERS8J35GM2VAJ3L39AOJOLF5PRKANIG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
297RRB9TTLO5R7P3AV7V37MQH43R018AK3QF8VSA2GGT9UVJI860,LI134U054HGNM8E7RG4R7ERS8J35GM2VAJ3L39AOJOLF5PRKANIG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
F4A73GOAJBO1GAPOKFH2GICM8SVB0IAC0DJD9KIAICLPOFRRK9S0,QE5NH14C3NSNKHKVEIE5BLE6BQOHM610BQPL42CLK9BUSFA8LFJG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
F4A73GOAJBO1GAPOKFH2GICM8SVB0IAC0DJD9KIAICLPOFRRK9S0,QE5NH14C3NSNKHKVEIE5BLE6BQOHM610BQPL42CLK9BUSFA8LFJG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
BDMN9ACQ1CBSH6EONAD43G1DC1KD30BTAFBMIN7S6EGSG8R2PMM0,95SUQ6OOGBON1G5MFF1R0FF7NKPPLDTP0KOQOGLU77UT1TRR7DT0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
BDMN9ACQ1CBSH6EONAD43G1DC1KD30BTAFBMIN7S6EGSG8R2PMM0,95SUQ6OOGBON1G5MFF1R0FF7NKPPLDTP0KOQOGLU77UT1TRR7DT0,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
BDMN9ACQ1CBSH6EONAD43G1DC1KD30BTAFBMIN7S6EGSG8R2PMM0,95SUQ6OOGBON1G5MFF1R0FF7NKPPLDTP0KOQOGLU77UT1TRR7DT0,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
BDMN9ACQ1CBSH6EONAD43G1DC1KD30BTAFBMIN7S6EGSG8R2PMM0,95SUQ6OOGBON1G5MFF1R0FF7NKPPLDTP0KOQOGLU77UT1TRR7DT0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
DI7K8I3AANGKMJT7ADTGIJL9JU9SFPF4C38DG7LH4HP9R9EKN7DG,APFSO02RQ49HO5N2CDMLUCN7AMSPRVMEGBFAF7ACHFQ3QDAIPK0G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
DI7K8I3AANGKMJT7ADTGIJL9JU9SFPF4C38DG7LH4HP9R9EKN7DG,APFSO02RQ49HO5N2CDMLUCN7AMSPRVMEGBFAF7ACHFQ3QDAIPK0G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
DI7K8I3AANGKMJT7ADTGIJL9JU9SFPF4C38DG7LH4HP9R9EKN7DG,APFSO02RQ49HO5N2CDMLUCN7AMSPRVMEGBFAF7ACHFQ3QDAIPK0G,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
DI7K8I3AANGKMJT7ADTGIJL9JU9SFPF4C38DG7LH4HP9R9EKN7DG,APFSO02RQ49HO5N2CDMLUCN7AMSPRVMEGBFAF7ACHFQ3QDAIPK0G,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
UR5C38R5G18RN34K23O1CQRJN5REQRNH1SGCFC0CULVH47DHQU6G,NTNFLM5HGC3Q27R8R09HDAREPAGNLCLA4GGQLTDSP8DP72EUDPB0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
UR5C38R5G18RN34K23O1CQRJN5REQRNH1SGCFC0CULVH47DHQU6G,NTNFLM5HGC3Q27R8R09HDAREPAGNLCLA4GGQLTDSP8DP72EUDPB0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
FOELPS7TSGUMGTIQOK82632F5O7S2IIIMCJVB0F28E2C1730VCJ0,HR4G4VF0EK0C8OK4MNRQ4GH00V6R3FEI1QGV1EGNEL24DOHQ3EL0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
FOELPS7TSGUMGTIQOK82632F5O7S2IIIMCJVB0F28E2C1730VCJ0,HR4G4VF0EK0C8OK4MNRQ4GH00V6R3FEI1QGV1EGNEL24DOHQ3EL0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
267OQ21IKAMIDPRTQT6U1GNLHNSVAQBGOSJHERC7JI289N5TPN70,K4P0BA4U83OK4USHIQQP5UBN5EL99JRVP76DHJ8QOAABECMM6IC0,1,31.5,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
267OQ21IKAMIDPRTQT6U1GNLHNSVAQBGOSJHERC7JI289N5TPN70,K4P0BA4U83OK4USHIQQP5UBN5EL99JRVP76DHJ8QOAABECMM6IC0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
267OQ21IKAMIDPRTQT6U1GNLHNSVAQBGOSJHERC7JI289N5TPN70,K4P0BA4U83OK4USHIQQP5UBN5EL99JRVP76DHJ8QOAABECMM6IC0,1,-31.5,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
267OQ21IKAMIDPRTQT6U1GNLHNSVAQBGOSJHERC7JI289N5TPN70,K4P0BA4U83OK4USHIQQP5UBN5EL99JRVP76DHJ8QOAABECMM6IC0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
2DD7OUSGE4JO3S79P3B6AQKCN9DEOHP3AL7I373PNSHQ44LSHL30,9G90AML0N57EGA2AISQ20MIV3CAQOJJOJD3HB7NBHIF5B91TRS30,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
2DD7OUSGE4JO3S79P3B6AQKCN9DEOHP3AL7I373PNSHQ44LSHL30,9G90AML0N57EGA2AISQ20MIV3CAQOJJOJD3HB7NBHIF5B91TRS30,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
AFSC2FCU9LJJDUV94L3496N2VPQOI2JER9N4GDPC3FC3G83I39G0,RHAHFUBF8BTQ2PE8K08QG0E6USO5FR444OBM5VATRPMLRN7FUCOG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
AFSC2FCU9LJJDUV94L3496N2VPQOI2JER9N4GDPC3FC3G83I39G0,RHAHFUBF8BTQ2PE8K08QG0E6USO5FR444OBM5VATRPMLRN7FUCOG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
AFSC2FCU9LJJDUV94L3496N2VPQOI2JER9N4GDPC3FC3G83I39G0,RHAHFUBF8BTQ2PE8K08QG0E6USO5FR444OBM5VATRPMLRN7FUCOG,1,27.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
AFSC2FCU9LJJDUV94L3496N2VPQOI2JER9N4GDPC3FC3G83I39G0,RHAHFUBF8BTQ2PE8K08QG0E6USO5FR444OBM5VATRPMLRN7FUCOG,1,-27.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
